GeneID	SRR1957124.tab.exon	SRR1957124.tab.intron	SRR1957125.tab.exon	SRR1957125.tab.intron	SRR1957183.tab.exon	SRR1957183.tab.intron	SRR1957186.tab.exon	SRR1957186.tab.intron	SRR1957188.tab.exon	SRR1957188.tab.intron	SRR1957191.tab.exon	SRR1957191.tab.intron	SRR1957192.tab.exon	SRR1957192.tab.intron	SRR1957193.tab.exon	SRR1957193.tab.intron	SRR1957195.tab.exon	SRR1957195.tab.intron	SRR1957197.tab.exon	SRR1957197.tab.intron	SRR1957198.tab.exon	SRR1957198.tab.intron	SRR1957200.tab.exon	SRR1957200.tab.intron	SRR1957201.tab.exon	SRR1957201.tab.intron	SRR1957202.tab.exon	SRR1957202.tab.intron	SRR1957203.tab.exon	SRR1957203.tab.intron	SRR1957205.tab.exon	SRR1957205.tab.intron	SRR1957206.tab.exon	SRR1957206.tab.intron	SRR1957207.tab.exon	SRR1957207.tab.intron	SRR1957208.tab.exon	SRR1957208.tab.intron	SRR1957209.tab.exon	SRR1957209.tab.intron
ENSG00000000003.10	1	0	0	0	0	0	1	0	6	0	0	0	5	0	5	0	0	0	3	0	5	1	2	0	1	0	2	0	1	0	0	1	0	0	7	0	7	1	1	0
ENSG00000000005.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000000419.8	1	6	3	11	0	1	1	2	0	2	5	0	1	1	0	3	2	2	2	4	1	3	1	2	2	2	0	3	0	2	2	2	0	11	0	1	1	2	0	3
ENSG00000000457.9	2	0	3	3	0	0	4	4	3	2	0	0	2	3	2	3	3	1	2	7	2	7	2	3	0	0	1	4	2	2	2	5	5	2	5	7	2	1	1	3
ENSG00000000460.12	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	2	0	2	0	1	0	1	0	0	1	1	1	6	1	9	0	0	1	1	1	1
ENSG00000000938.8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	1	0	13	9	0	0	1	1	0	0	0	1	0	1
ENSG00000000971.11	10	0	3	0	0	0	2	0	78	12	3	2	2	0	113	64	6	3	2	0	9	4	6	2	3	3	8	7	2	0	6	8	9	1	15	4	10	12	1	2
ENSG00000001036.9	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	2	0	1	0	0	0	0	1	0	0	0	0	3	0	0	2	1	0	0	0	0
ENSG00000001084.6	5	3	3	6	1	2	2	2	20	10	2	3	5	2	13	2	3	6	6	1	15	7	2	2	4	1	10	10	3	2	8	6	3	3	4	3	7	23	4	6
ENSG00000001460.13	0	1	0	4	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	2	0	0	0	4	0	1	1	1
ENSG00000001461.12	3	3	16	13	27	9	3	1	0	1	8	0	5	2	0	1	9	3	2	3	35	31	7	1	0	1	3	7	2	2	5	7	5	8	21	14	6	13	4	1
ENSG00000001497.12	3	3	2	2	2	2	1	6	2	0	3	0	3	0	4	0	1	1	1	0	4	2	0	1	1	0	5	2	4	0	2	2	4	3	3	1	1	0	2	2
ENSG00000001561.6	4	0	9	1	7	0	1	0	1	0	4	1	7	0	1	0	8	0	0	0	8	0	6	0	6	0	1	1	4	0	6	0	3	2	4	1	5	4	0	0
ENSG00000001617.7	0	0	0	0	2	0	5	9	0	0	1	0	0	0	0	0	1	0	1	1	3	2	1	3	0	0	1	3	8	3	2	2	1	2	3	0	0	5	0	1
ENSG00000001626.10	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	3	6	2	1	2	2	12	23	0	0	6	8	0	0	5	14	0	0	0	1	1	4	0	0
ENSG00000001629.5	12	12	22	35	14	30	12	17	1	3	8	2	10	18	1	6	2	18	8	20	7	24	8	11	3	7	8	11	6	17	6	31	14	47	12	36	7	23	5	24
ENSG00000001630.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000001631.10	1	6	9	10	5	3	2	1	1	1	1	0	3	3	2	0	3	4	2	9	5	6	3	4	0	3	1	5	5	6	3	10	1	12	7	11	0	5	0	6
ENSG00000002016.12	2	2	1	3	2	3	3	5	0	1	0	0	0	0	0	1	1	3	1	2	0	2	0	1	1	0	2	1	1	5	2	3	3	3	2	1	2	1	2	3
ENSG00000002079.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002330.9	0	1	2	2	1	1	2	0	0	0	3	0	2	0	0	0	1	1	0	5	0	0	2	1	0	0	1	3	0	3	2	0	1	3	3	3	0	0	0	0
ENSG00000002549.8	5	4	1	3	3	0	1	4	2	0	2	2	12	11	11	4	5	4	0	1	1	0	4	1	4	0	5	2	9	11	5	1	2	9	2	3	1	4	2	0
ENSG00000002586.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002587.5	0	2	14	19	3	6	1	1	0	0	1	0	2	4	0	0	0	0	0	0	1	0	1	1	0	0	2	3	1	2	3	3	0	8	0	0	3	12	2	0
ENSG00000002726.15	0	0	0	0	0	0	0	0	0	0	1	0	77	0	1	0	0	0	71	1	3	0	0	0	0	0	17	1	0	0	3	0	0	0	0	0	0	0	0	0
ENSG00000002745.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002746.10	0	0	9	27	16	38	15	47	0	0	0	0	7	18	0	0	0	0	0	0	1	15	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1
ENSG00000002822.11	1	10	0	6	0	15	2	24	0	1	3	2	1	5	2	1	6	18	0	6	0	16	3	10	3	3	0	10	3	28	3	24	5	39	1	5	1	17	2	25
ENSG00000002834.13	3	4	0	1	0	0	6	13	7	4	0	0	0	6	1	2	1	14	1	5	0	4	3	2	0	1	4	14	2	14	5	12	0	13	0	1	1	9	4	12
ENSG00000002919.10	1	0	4	1	1	0	0	0	1	0	1	0	2	0	3	0	3	0	2	1	1	0	0	0	2	0	0	0	2	0	2	0	0	1	2	0	1	0	2	0
ENSG00000002933.3	1	0	0	0	0	0	0	0	12	0	1	0	18	0	14	1	1	0	2	0	0	0	0	0	1	0	4	0	2	0	2	0	1	0	0	0	0	0	0	0
ENSG00000003056.3	9	0	3	0	8	1	4	1	3	0	12	0	8	0	5	0	10	0	3	2	8	0	2	1	0	0	11	2	13	1	7	2	13	3	9	2	4	2	9	1
ENSG00000003096.9	0	5	1	1	2	1	3	2	0	1	3	3	7	16	0	2	0	4	0	1	2	9	0	1	0	1	3	13	0	2	0	11	1	11	0	2	1	2	7	82
ENSG00000003137.4	0	0	3	2	9	1	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	4	0	1	0	1	0	0	1
ENSG00000003147.13	2	2	7	25	13	21	7	3	0	1	8	15	2	4	3	1	3	19	0	9	6	37	3	14	0	2	2	10	1	3	2	18	1	4	1	13	5	23	0	5
ENSG00000003249.9	1	0	1	0	4	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0
ENSG00000003393.10	1	6	39	57	14	24	18	4	5	2	8	1	1	2	6	4	4	8	0	3	6	6	4	2	3	3	5	6	6	2	7	9	5	8	7	6	6	2	10	9
ENSG00000003400.10	1	1	0	0	0	1	1	1	0	2	0	1	0	1	0	4	2	8	1	2	4	3	0	2	0	1	3	9	3	16	1	8	1	5	0	4	2	4	3	3
ENSG00000003402.15	4	16	1	7	2	3	1	5	1	3	7	12	1	12	2	7	11	31	1	33	2	12	4	7	5	10	3	25	9	26	2	18	4	15	3	17	2	23	0	15
ENSG00000003436.10	0	5	0	0	0	0	0	1	0	7	0	3	0	3	0	8	0	15	0	24	0	4	0	2	0	3	0	10	0	1	0	10	0	1	0	12	0	1	0	7
ENSG00000003509.11	0	1	1	3	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	2	3	1	2	4	2	0	0	0	0
ENSG00000003756.12	9	3	10	1	1	1	12	3	4	0	6	0	4	2	5	1	12	3	16	6	11	1	7	1	4	1	12	3	15	4	9	5	11	11	9	4	7	4	13	5
ENSG00000003987.9	0	0	4	35	0	18	3	25	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0
ENSG00000003989.12	4	8	3	0	3	0	1	0	70	27	8	0	5	1	70	22	5	6	80	33	11	14	4	0	64	28	6	1	1	2	4	0	1	0	28	10	12	12	13	6
ENSG00000004139.9	1	1	0	4	0	2	5	7	0	1	0	0	0	3	0	0	0	1	0	1	0	1	0	1	0	0	1	3	0	6	1	0	0	1	0	3	0	0	0	2
ENSG00000004142.7	20	0	8	1	7	1	6	3	7	0	13	0	14	0	13	1	7	0	4	0	10	2	9	0	16	0	4	0	8	0	3	1	3	0	6	2	1	0	2	1
ENSG00000004399.8	4	4	0	0	4	3	7	0	0	0	8	2	6	1	5	2	20	11	8	3	3	4	1	1	2	0	4	3	11	5	8	5	7	12	2	0	2	1	10	5
ENSG00000004455.12	0	8	1	8	0	6	0	5	0	1	1	2	0	9	0	6	0	4	0	1	0	4	0	4	0	1	0	10	0	7	0	4	0	4	1	9	0	5	0	6
ENSG00000004468.8	0	0	1	0	3	2	2	1	0	3	0	2	0	1	1	0	1	4	1	2	14	18	1	1	7	1	8	4	14	25	3	6	34	138	1	2	2	3	0	2
ENSG00000004478.5	0	0	0	2	0	0	0	6	1	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	3
ENSG00000004487.11	0	9	0	8	0	11	0	13	0	2	0	3	0	14	0	1	0	9	0	7	0	15	0	8	0	2	0	14	0	4	0	10	0	14	0	10	0	26	0	11
ENSG00000004534.10	9	51	9	28	6	26	14	52	4	9	1	4	1	26	5	19	7	55	1	33	9	48	5	27	2	22	13	48	15	50	7	37	10	96	10	41	3	41	3	66
ENSG00000004660.10	2	2	7	1	10	5	1	0	0	0	1	0	0	0	0	0	1	3	0	0	1	0	1	3	0	0	0	0	1	1	1	1	0	0	1	1	3	2	0	3
ENSG00000004700.11	3	1	1	0	1	3	0	2	0	2	0	1	1	1	0	2	2	3	2	0	3	1	0	2	0	0	3	2	5	4	0	1	4	4	1	2	0	1	0	2
ENSG00000004766.11	2	4	3	26	2	5	2	7	2	0	0	1	0	8	2	0	0	6	1	3	0	13	0	4	1	1	1	9	1	8	0	13	3	19	1	14	0	3	2	16
ENSG00000004776.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004777.14	0	0	0	0	2	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	1
ENSG00000004779.5	3	0	0	0	1	3	5	2	2	1	8	2	2	1	1	2	0	1	2	3	2	2	0	1	8	0	2	0	2	2	1	2	2	0	2	5	1	0	4	2
ENSG00000004799.7	53	13	5	0	1	0	2	0	14	0	147	10	55	15	7	0	6	1	19	3	23	17	7	1	107	0	32	9	25	5	12	2	0	2	21	13	10	3	9	0
ENSG00000004809.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000004846.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004848.6	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004864.9	1	24	2	10	0	13	0	4	9	7	0	2	10	21	24	40	2	20	0	13	2	27	2	12	3	14	8	35	4	17	2	32	2	14	1	23	4	21	3	33
ENSG00000004866.14	0	8	0	54	1	18	0	37	0	0	1	2	0	10	1	1	1	11	0	15	0	9	1	3	0	6	0	6	0	3	0	9	0	1	1	12	1	10	0	9
ENSG00000004897.7	9	11	23	18	6	10	6	6	9	7	8	1	7	2	5	2	2	9	5	4	10	21	6	4	11	6	8	7	7	7	11	13	13	16	32	30	4	6	12	16
ENSG00000004939.9	0	0	0	0	0	0	0	0	47	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004948.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000004961.10	0	0	0	0	0	1	0	0	2	0	1	1	0	0	2	0	1	0	0	1	0	0	0	1	2	0	0	0	1	1	2	1	1	0	0	0	0	2	0	0
ENSG00000004975.7	3	0	0	1	8	0	3	0	1	0	2	0	1	0	0	0	2	0	6	0	4	0	2	0	3	0	1	0	3	0	1	0	2	0	2	0	1	0	3	0
ENSG00000005001.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
ENSG00000005007.8	10	5	1	3	5	3	5	0	7	3	4	0	4	2	4	0	8	6	8	4	7	2	14	4	3	0	11	4	14	6	13	5	7	6	8	3	5	11	8	4
ENSG00000005020.8	4	14	1	3	2	8	0	0	3	0	0	1	6	4	0	3	3	24	0	7	1	9	0	1	4	0	5	12	9	29	7	26	4	16	4	9	4	9	2	8
ENSG00000005022.5	4	0	5	0	8	0	6	0	9	0	6	0	15	0	10	0	7	0	6	0	3	0	18	0	0	0	19	0	5	0	10	0	5	0	4	0	5	0	7	0
ENSG00000005059.11	0	1	0	0	0	1	4	7	0	1	0	2	0	1	1	0	0	13	0	17	0	1	1	3	0	2	1	4	2	18	2	7	3	45	0	5	1	6	1	22
ENSG00000005073.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSG00000005075.11	1	1	2	0	2	0	2	0	2	1	2	0	6	0	6	0	1	1	1	1	1	0	2	0	2	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0
ENSG00000005100.8	3	2	2	2	2	1	0	2	2	0	0	0	0	0	4	0	0	2	2	0	4	0	2	0	1	0	4	1	3	2	2	0	5	0	0	1	0	0	2	0
ENSG00000005102.8	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	2	2	0
ENSG00000005108.11	0	6	0	8	2	12	2	16	1	1	1	0	1	21	0	1	0	7	23	303	2	21	0	1	0	0	0	0	0	2	1	8	0	2	1	17	1	1	6	32
ENSG00000005156.7	2	1	4	2	7	2	5	3	2	0	5	0	3	2	1	0	3	1	3	3	8	1	2	1	3	0	3	1	8	3	7	3	7	1	9	3	4	2	4	4
ENSG00000005175.5	0	4	0	2	0	2	0	1	1	0	0	0	0	0	0	1	0	1	1	1	2	4	2	1	2	0	2	6	1	1	0	2	2	7	2	4	0	3	0	1
ENSG00000005187.7	0	1	0	0	0	0	0	0	0	1	0	1	4	2	0	3	1	1	0	1	2	2	0	0	0	0	1	0	0	4	0	3	0	2	0	2	0	3	0	11
ENSG00000005194.10	4	3	2	4	2	4	4	1	0	1	1	1	3	1	0	0	1	0	1	2	2	0	1	1	1	0	2	1	1	4	1	4	3	4	2	2	0	0	0	0
ENSG00000005206.12	0	0	0	0	0	2	0	3	0	1	0	0	0	0	1	1	1	0	0	0	1	0	2	1	0	0	0	1	2	0	3	0	1	5	0	1	0	1	3	0
ENSG00000005238.15	2	1	0	0	0	0	2	0	3	0	3	0	1	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0
ENSG00000005243.5	1	0	0	1	0	0	0	0	0	0	3	1	1	1	0	0	1	2	1	0	0	0	1	0	4	0	0	0	1	0	3	0	0	0	1	0	0	1	0	1
ENSG00000005249.8	16	24	2	5	8	11	16	34	2	2	6	1	0	0	0	0	3	1	0	4	5	3	1	2	2	1	4	5	6	1	1	5	1	0	1	3	2	2	7	9
ENSG00000005302.13	1	1	1	0	3	1	5	0	0	0	0	0	2	0	1	1	2	1	2	0	2	0	0	1	2	0	1	0	3	0	1	1	9	5	1	0	0	1	0	0
ENSG00000005339.8	17	21	15	20	13	16	23	21	4	6	10	4	11	22	9	11	15	15	11	24	20	22	5	20	10	9	12	24	32	33	19	20	13	44	14	25	23	32	30	45
ENSG00000005379.11	4	1	4	3	10	2	11	5	0	0	0	0	2	0	0	0	4	2	0	0	2	3	1	0	1	1	1	2	2	0	2	1	5	7	2	1	0	3	4	2
ENSG00000005381.6	0	0	0	0	0	0	1	0	31	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
ENSG00000005421.4	2	0	0	0	0	0	0	0	3	2	0	0	0	0	22	8	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	8	0	0	0	0	0	0
ENSG00000005436.9	0	7	1	8	0	2	0	5	0	3	1	1	2	1	1	2	0	5	0	2	1	10	0	2	0	9	0	1	0	3	1	7	0	13	0	5	1	4	0	7
ENSG00000005448.12	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
ENSG00000005469.7	2	1	3	3	1	3	0	1	1	0	0	0	0	0	3	3	2	2	2	3	3	9	0	1	1	0	4	1	1	2	2	5	2	8	3	10	2	0	1	1
ENSG00000005471.11	2	4	0	0	0	0	0	0	0	0	2	0	0	0	33	15	0	0	0	1	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000005483.15	7	15	20	29	6	35	15	17	4	2	2	5	1	32	2	10	8	39	5	45	14	62	8	29	4	10	8	32	22	44	8	49	9	55	10	48	9	57	18	59
ENSG00000005486.12	2	0	3	0	3	1	3	3	3	0	2	0	2	0	2	0	5	3	0	5	3	1	3	1	0	0	1	3	0	1	4	0	3	3	2	0	3	0	1	2
ENSG00000005513.9	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSG00000005700.10	9	18	12	16	2	8	7	7	3	4	9	4	6	10	2	0	5	11	5	8	12	14	4	6	7	4	10	12	2	9	8	22	12	18	4	8	2	9	10	12
ENSG00000005801.12	0	1	0	3	0	3	2	4	0	1	0	2	0	1	0	1	0	3	0	1	0	1	0	2	0	0	0	10	0	5	0	7	0	10	0	8	0	0	0	4
ENSG00000005810.13	13	23	41	70	47	38	37	31	4	3	6	4	8	15	6	7	16	30	26	25	32	56	13	20	10	11	14	28	42	63	26	50	45	120	22	46	20	34	18	55
ENSG00000005812.6	1	2	3	6	2	3	0	5	1	1	1	0	1	5	1	1	2	5	4	6	3	2	1	0	2	0	3	2	3	5	3	1	1	7	3	9	1	3	4	2
ENSG00000005844.13	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	12	2	1	0	2	0	1	0	0	0	4	1	19	11	1	1	14	18	1	1	1	2	0	1
ENSG00000005882.7	13	3	15	1	6	2	7	3	2	0	14	0	22	0	7	2	3	0	2	0	4	0	4	0	19	1	5	1	2	0	2	0	1	1	9	0	1	0	6	1
ENSG00000005884.13	13	4	4	7	3	3	8	3	0	0	4	1	12	5	0	0	45	10	6	3	6	6	5	0	1	0	17	2	8	0	17	1	4	2	16	8	7	4	9	3
ENSG00000005889.11	3	4	5	6	2	7	1	2	0	3	3	4	3	6	6	4	4	5	4	18	11	37	2	7	5	5	13	13	5	14	4	16	4	19	4	7	2	5	5	15
ENSG00000005893.11	10	4	4	10	11	8	3	2	3	0	1	1	17	8	8	3	9	2	15	3	15	5	11	2	2	5	6	2	3	4	6	8	8	11	8	6	10	4	8	3
ENSG00000005955.8	6	2	9	4	3	4	4	3	2	1	0	4	5	10	2	0	0	5	3	6	8	4	2	2	4	2	7	12	6	7	5	5	8	11	9	4	5	4	3	3
ENSG00000005961.13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005981.8	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006007.7	7	1	5	1	7	0	4	0	4	0	8	0	8	1	0	0	4	0	2	1	8	0	2	0	11	0	9	1	5	1	6	0	2	1	6	0	3	1	7	0
ENSG00000006016.6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000006025.7	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	1	0	2	4	2	0	3	1	3	0	1	0	0	0	2	0
ENSG00000006042.7	2	0	0	0	0	4	1	0	1	0	0	0	1	1	0	0	2	0	0	0	3	2	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	1	1	1
ENSG00000006047.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006059.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006062.9	1	7	0	3	1	1	0	5	1	2	0	2	2	4	1	1	0	7	0	5	0	4	0	7	1	4	2	8	1	28	2	5	4	12	0	2	0	15	1	3
ENSG00000006071.7	1	2	6	15	5	11	2	10	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000006074.4	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	9	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	8	1	0	0	0	0	0	0
ENSG00000006075.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006114.11	6	6	4	10	6	12	6	9	1	2	4	4	3	6	6	4	10	3	4	13	10	7	4	7	2	2	7	15	20	18	5	10	26	48	5	3	5	8	4	6
ENSG00000006116.3	0	0	0	0	3	10	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006118.10	2	0	3	0	7	1	20	5	0	0	1	0	0	1	0	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0
ENSG00000006125.12	24	8	19	14	41	14	68	19	11	1	18	2	21	7	4	7	22	16	15	19	10	17	7	9	11	3	22	11	22	21	31	16	15	26	20	18	9	17	13	26
ENSG00000006128.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006194.6	3	0	6	4	3	4	4	1	1	0	2	0	3	1	0	0	3	1	0	3	6	2	3	2	0	0	2	8	6	3	3	3	3	3	2	0	5	1	3	1
ENSG00000006210.6	0	0	0	0	14	0	7	0	1	0	2	1	6	2	1	0	16	1	1	0	2	0	6	0	0	0	2	1	0	0	2	0	1	0	1	2	2	2	5	1
ENSG00000006282.15	10	0	4	0	3	0	2	0	2	0	9	0	9	0	5	0	5	0	1	0	6	0	4	0	4	0	5	0	5	0	6	0	0	0	9	0	7	0	3	0
ENSG00000006283.13	0	0	2	0	4	2	8	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000006327.9	2	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	2	0	5	0	1	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0
ENSG00000006432.11	3	0	14	13	18	12	14	1	1	0	2	0	0	1	1	1	3	4	3	10	1	5	2	3	1	0	3	6	0	0	0	5	4	1	4	3	2	9	0	2
ENSG00000006451.3	1	6	5	9	1	6	0	5	0	1	0	4	1	9	0	2	3	31	0	13	5	10	3	7	1	4	1	19	0	11	1	21	2	24	0	7	0	9	2	12
ENSG00000006453.9	1	14	0	0	0	1	0	0	1	8	0	0	1	2	9	9	0	10	0	10	7	15	3	4	0	0	2	7	0	1	7	27	0	0	2	11	6	29	0	1
ENSG00000006459.6	3	4	8	11	2	5	3	4	4	6	2	1	2	7	3	11	11	15	15	31	9	18	7	9	6	2	10	22	7	16	5	22	6	17	5	6	3	17	10	16
ENSG00000006468.9	5	8	72	90	10	15	1	3	0	0	4	0	0	0	0	0	1	9	0	1	1	2	14	14	0	0	1	0	1	1	0	2	0	4	5	2	4	2	2	3
ENSG00000006530.11	3	1	2	19	2	5	0	2	0	0	1	1	1	5	1	1	1	4	2	3	1	6	1	3	0	2	2	5	0	7	1	10	2	9	1	5	2	3	1	1
ENSG00000006534.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	2	0	1	0	2	0	0	0	2	0	0	1	1	0	0	0	0	1	2	0	0
ENSG00000006555.6	0	0	0	0	0	0	0	0	1	2	0	0	8	5	1	1	5	1	0	0	0	1	3	1	0	0	2	7	0	0	5	2	1	0	0	1	2	3	0	1
ENSG00000006576.12	2	3	3	13	1	8	4	12	2	1	1	1	0	6	5	1	4	8	2	8	1	6	0	5	18	15	1	10	2	14	4	10	2	17	6	10	5	11	0	9
ENSG00000006606.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006607.9	4	7	8	12	6	6	0	9	0	0	1	3	2	9	1	11	6	11	3	11	2	8	1	1	0	1	6	19	3	9	4	24	2	7	1	7	5	13	2	16
ENSG00000006611.11	0	0	1	0	1	2	0	0	0	1	0	1	12	12	0	1	0	0	0	0	0	0	0	0	0	0	15	31	0	0	6	13	1	1	0	1	2	1	0	0
ENSG00000006625.13	0	0	1	0	1	3	0	0	3	0	1	0	1	1	0	0	1	1	1	1	2	2	1	0	0	0	0	0	0	0	1	1	2	1	1	0	0	1	0	2
ENSG00000006634.3	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	1	1	2	0	1	0	0	0	1	0	2	1	0	2	10	0	0	1	1	0	1
ENSG00000006638.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006652.9	2	13	3	7	1	3	3	8	1	4	2	5	3	3	0	5	2	7	3	9	1	10	1	7	5	15	5	9	9	5	4	6	1	7	3	9	2	20	5	12
ENSG00000006659.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
