GeneID	SRR1957124.tab.exon	SRR1957124.tab.intron	SRR1957125.tab.exon	SRR1957125.tab.intron	SRR1957183.tab.exon	SRR1957183.tab.intron	SRR1957186.tab.exon	SRR1957186.tab.intron	SRR1957188.tab.exon	SRR1957188.tab.intron	SRR1957191.tab.exon	SRR1957191.tab.intron	SRR1957192.tab.exon	SRR1957192.tab.intron	SRR1957193.tab.exon	SRR1957193.tab.intron	SRR1957195.tab.exon	SRR1957195.tab.intron	SRR1957197.tab.exon	SRR1957197.tab.intron	SRR1957198.tab.exon	SRR1957198.tab.intron	SRR1957200.tab.exon	SRR1957200.tab.intron	SRR1957201.tab.exon	SRR1957201.tab.intron	SRR1957202.tab.exon	SRR1957202.tab.intron	SRR1957203.tab.exon	SRR1957203.tab.intron	SRR1957205.tab.exon	SRR1957205.tab.intron	SRR1957206.tab.exon	SRR1957206.tab.intron	SRR1957207.tab.exon	SRR1957207.tab.intron	SRR1957208.tab.exon	SRR1957208.tab.intron	SRR1957209.tab.exon	SRR1957209.tab.intron
ENSG00000124205.11	1	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	24	0	0	4	10	5	2	1	0	2	0	19	8	11	3	2	2
ENSG00000124207.12	21	5	46	21	27	16	24	10	5	1	14	2	17	12	6	7	9	10	32	19	44	15	8	2	18	1	15	20	14	21	24	10	41	45	36	13	6	4	21	13
ENSG00000124208.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124209.3	73	29	48	9	55	10	32	9	15	4	8	3	15	13	16	7	21	12	19	21	44	21	17	9	17	0	26	35	22	17	35	24	30	29	51	23	21	17	31	23
ENSG00000124212.5	16	4	2	0	1	2	12	7	7	4	36	4	4	0	10	0	44	34	1	0	52	17	8	0	18	3	42	10	2	0	43	10	3	1	6	6	32	19	166	83
ENSG00000124214.15	57	35	26	22	29	34	49	39	54	21	31	9	70	33	80	29	34	47	44	50	71	19	29	31	33	10	70	48	49	48	45	49	36	107	64	46	40	46	42	45
ENSG00000124215.12	0	3	2	2	1	13	1	4	0	0	0	0	0	4	0	1	1	16	1	2	14	59	0	6	0	2	0	8	1	1	0	7	1	9	1	1	10	52	0	4
ENSG00000124216.3	0	0	0	0	0	0	0	1	1	2	0	0	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	1	2	0	1	0
ENSG00000124222.17	1	0	1	0	1	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	2	0	1	0	4	0	0	0	0	0	1	0
ENSG00000124224.12	6	30	0	2	1	5	0	3	1	9	1	3	3	9	1	8	2	26	2	2	0	7	1	13	1	4	1	24	7	33	3	21	2	12	2	17	3	25	5	37
ENSG00000124225.11	8	40	2	4	22	23	23	60	1	1	16	13	3	10	0	1	23	45	3	3	163	517	4	15	20	3	17	37	10	29	13	36	4	22	5	5	11	80	67	99
ENSG00000124226.7	20	12	23	12	16	21	15	17	15	0	14	6	25	10	16	7	26	15	22	22	22	15	20	10	30	23	20	15	33	30	13	11	15	16	22	25	17	26	22	15
ENSG00000124227.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124228.10	15	4	16	3	13	4	12	3	11	1	6	0	12	2	5	2	14	3	9	1	15	5	11	2	4	0	16	7	23	10	13	4	19	3	9	5	10	3	12	4
ENSG00000124232.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124233.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124237.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0
ENSG00000124243.13	0	1	2	5	3	8	2	10	1	0	0	0	1	3	0	0	1	4	1	4	1	1	0	2	0	0	0	4	2	35	0	8	3	12	0	2	0	10	1	2
ENSG00000124249.5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000124253.9	6	0	0	0	0	0	0	0	264	0	11	0	518	1	215	2	1	0	0	0	0	0	1	0	0	0	314	1	0	0	4	0	3	0	1	0	3	0	0	0
ENSG00000124256.10	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	3	0	0	0	2	1	9	12	6	10	3	6	0	0	0	2	2	0
ENSG00000124257.6	0	0	0	0	0	0	2	0	1	0	0	2	3	1	2	1	2	0	0	0	0	0	3	0	3	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0
ENSG00000124260.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124275.10	18	16	11	26	16	10	5	8	13	8	13	2	12	10	16	3	26	34	8	11	18	15	3	5	24	2	17	13	10	13	14	15	17	26	13	12	12	20	12	10
ENSG00000124299.9	9	28	1	14	6	19	8	25	13	22	7	9	91	100	24	43	10	23	5	10	4	17	7	9	2	6	46	101	18	25	6	21	6	16	9	7	7	24	7	25
ENSG00000124302.8	0	1	4	30	4	26	18	56	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	5	0	1	0	0	0	1	1	2	0	0
ENSG00000124313.8	7	17	10	51	37	40	24	23	0	0	2	1	3	6	0	3	9	8	0	2	1	10	2	4	0	0	10	12	5	10	3	6	0	0	2	6	6	6	2	12
ENSG00000124333.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000124334.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124343.8	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	3	1	1	0	1	1	2	0	0
ENSG00000124356.11	9	10	13	21	8	12	2	14	9	1	2	3	12	13	6	6	5	20	6	17	16	21	7	10	14	3	8	13	10	19	11	26	11	28	3	14	5	13	7	16
ENSG00000124357.8	7	0	4	4	4	0	19	3	5	2	1	0	2	3	1	0	11	5	9	3	4	2	7	3	4	0	7	0	25	4	9	1	13	5	2	2	2	1	7	3
ENSG00000124370.6	6	9	2	4	1	3	1	1	1	1	4	2	3	6	3	6	4	5	3	7	5	19	1	19	4	10	0	7	4	6	4	21	2	25	3	7	2	10	1	19
ENSG00000124374.8	4	0	47	15	78	8	13	0	26	2	58	4	9	1	18	4	9	1	1	0	20	4	115	9	140	1	9	4	4	0	10	3	2	3	18	3	32	6	17	0
ENSG00000124380.6	14	0	8	0	11	0	14	0	2	0	9	0	7	0	4	0	16	0	8	0	11	0	8	0	18	0	9	3	12	0	7	0	15	0	10	0	4	3	12	0
ENSG00000124383.4	4	1	15	3	3	4	2	3	3	0	1	3	3	2	5	0	3	1	3	1	17	3	3	1	5	0	4	5	4	1	10	2	11	6	6	3	2	0	2	2
ENSG00000124391.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124399.3	3	0	0	0	2	0	0	0	0	0	10	0	2	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0
ENSG00000124406.12	36	55	82	176	102	212	92	141	2	6	7	18	4	16	5	5	71	221	3	7	70	300	23	62	87	94	24	104	33	127	30	131	52	263	190	960	22	72	12	44
ENSG00000124422.7	16	40	11	34	10	40	20	69	5	28	12	13	12	28	2	25	7	59	6	63	10	67	4	30	12	17	11	60	8	55	4	43	8	87	12	61	8	62	10	88
ENSG00000124429.13	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	1	3	4	8	5	5	0	0	41	47	5	1	20	42	2	0	0	1	7	15	1	0
ENSG00000124440.11	0	6	0	4	1	8	3	7	6	10	2	8	0	1	1	1	3	14	1	23	0	7	1	1	0	0	0	2	1	19	0	10	0	3	2	4	0	9	1	28
ENSG00000124444.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124449.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124459.7	0	4	0	3	0	3	1	2	0	0	0	2	0	1	0	0	3	3	0	2	3	4	0	3	0	0	2	5	1	7	1	4	3	9	1	7	2	2	0	6
ENSG00000124466.8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	2	0	2	0	0	0	0	0	1	0	0	0	1	0	2	0	5	0	2	0
ENSG00000124467.14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	64	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000124479.8	0	0	8	9	6	3	2	2	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
ENSG00000124486.8	108	75	138	75	63	53	101	65	79	63	52	9	53	69	57	56	70	89	274	303	135	127	44	46	144	43	103	153	93	84	118	96	103	135	140	131	93	113	90	139
ENSG00000124490.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000124491.11	90	32	8	2	5	2	7	1	22	2	148	52	43	21	3	1	91	38	292	202	9	6	28	11	12	9	39	25	38	0	60	36	38	27	28	15	66	25	25	25
ENSG00000124493.9	0	0	39	280	35	256	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000124496.8	10	86	3	36	10	58	7	86	0	2	1	3	4	17	0	7	13	72	2	24	13	97	1	21	3	6	9	92	25	147	11	106	25	284	4	30	8	84	18	153
ENSG00000124507.6	0	0	65	47	132	64	19	23	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	5	0	1	0	8	1	0	0	0	1	2
ENSG00000124508.12	1	1	2	4	1	1	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	2	3	0	0	2	2	3	7	0	0	2	0	2	0	0	5	2	2
ENSG00000124523.10	10	10	12	19	14	16	9	7	5	2	27	6	7	5	15	11	6	6	2	8	6	7	6	4	16	10	5	5	13	15	6	7	15	21	11	9	5	6	8	12
ENSG00000124532.10	8	4	11	17	4	8	8	3	5	2	10	6	6	16	3	2	7	6	9	9	7	8	13	3	17	7	13	12	7	4	7	15	3	12	7	10	6	9	3	8
ENSG00000124535.11	17	18	14	36	21	29	27	24	8	6	18	9	12	22	7	10	23	24	20	33	18	27	13	16	18	3	13	24	18	23	9	10	26	65	26	37	9	26	12	21
ENSG00000124541.6	11	2	12	12	9	3	9	11	10	5	8	3	18	4	15	3	14	8	10	3	8	3	8	4	10	7	21	10	15	6	17	5	17	2	7	7	10	5	9	3
ENSG00000124549.10	4	3	1	0	0	0	0	0	1	0	1	0	2	1	1	0	8	0	1	1	0	0	0	1	1	0	2	1	4	2	4	2	2	1	1	1	2	1	1	2
ENSG00000124557.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000124562.5	5	2	6	6	3	1	9	3	11	1	23	1	19	2	6	1	14	1	8	2	9	2	11	5	15	0	20	7	16	6	13	1	9	4	9	1	9	2	7	1
ENSG00000124564.13	0	0	0	0	0	0	0	0	1	0	0	0	36	8	11	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124568.6	0	0	0	0	0	0	0	0	4	10	0	0	59	188	11	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124570.13	52	43	11	14	8	21	7	2	10	3	45	2	24	15	18	10	48	37	18	29	50	31	19	7	33	6	55	46	21	36	31	38	10	5	23	32	14	8	29	40
ENSG00000124571.13	13	14	17	16	17	18	15	7	8	1	15	4	7	5	6	6	13	10	10	6	15	13	7	9	6	2	17	16	10	20	19	20	20	29	10	10	10	17	16	14
ENSG00000124574.10	11	11	4	5	6	5	12	15	2	0	4	2	1	3	0	0	8	4	3	1	7	9	3	5	3	1	14	5	11	13	10	6	14	21	3	5	5	4	5	3
ENSG00000124587.9	6	6	8	5	6	2	14	4	6	3	7	1	2	2	6	3	6	5	8	5	7	2	3	2	18	0	5	3	14	6	12	7	9	7	9	9	0	5	7	4
ENSG00000124588.15	16	10	6	21	4	15	6	5	8	2	7	2	21	24	7	5	2	5	2	4	2	8	19	6	5	4	2	5	2	7	6	5	2	9	1	4	2	4	3	9
ENSG00000124593.10	2	0	2	0	2	0	1	0	0	0	1	0	1	0	0	0	6	0	3	0	9	0	3	0	1	0	2	0	11	1	3	0	3	1	3	0	4	1	4	3
ENSG00000124596.12	2	9	5	7	3	7	0	3	2	3	1	5	4	6	6	5	4	6	3	8	0	4	0	5	1	2	7	15	3	3	6	7	6	18	3	4	4	6	3	7
ENSG00000124602.5	0	1	0	0	0	0	0	0	5	0	0	0	39	20	1	3	0	1	1	0	0	0	1	0	0	0	8	2	0	0	10	7	1	2	0	0	1	0	1	1
ENSG00000124608.4	0	4	0	7	0	9	0	8	0	1	0	0	0	5	0	3	0	9	0	2	0	9	0	3	0	3	0	11	0	7	0	2	0	4	0	3	0	3	0	4
ENSG00000124613.4	0	1	5	4	4	6	0	2	0	0	0	2	0	4	0	0	1	0	1	0	3	1	0	1	0	0	1	0	2	2	2	2	3	1	6	2	1	1	5	2
ENSG00000124614.9	4	0	0	0	3	0	10	0	4	0	9	0	1	0	3	0	3	0	2	0	5	0	6	0	3	0	6	0	13	0	6	0	4	0	7	0	5	0	1	0
ENSG00000124615.13	17	8	4	6	7	2	9	5	9	0	17	8	27	10	21	6	22	15	11	12	1	3	8	1	13	6	24	14	2	1	5	2	5	2	15	6	9	6	12	10
ENSG00000124635.7	3	0	0	0	0	0	6	0	56	0	0	0	3	1	3	0	5	3	6	1	6	2	4	2	1	0	21	2	14	2	17	5	80	4	2	2	7	5	5	0
ENSG00000124641.10	15	4	4	2	8	1	8	1	7	0	6	2	4	2	1	1	4	1	4	2	11	3	6	2	4	0	10	1	6	5	5	2	13	7	9	5	8	0	7	0
ENSG00000124659.5	6	0	9	0	6	0	12	0	2	0	6	0	3	0	4	0	17	0	3	0	10	0	3	0	7	0	16	0	19	0	9	0	11	0	16	0	3	0	8	0
ENSG00000124664.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	51	43	19	0	0	0	1	0	0	7	9	0	0	0	0	15	5	1	2
ENSG00000124678.13	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124688.9	6	0	2	3	1	0	6	2	2	0	8	0	4	1	2	2	5	3	1	1	5	0	6	0	10	0	8	2	3	0	6	1	8	3	2	0	3	1	6	0
ENSG00000124701.5	0	0	0	0	0	0	0	0	0	1	60	6	0	0	0	0	0	0	0	0	1	0	0	0	164	4	2	0	0	0	2	1	3	1	0	0	0	0	0	0
ENSG00000124702.13	19	0	28	7	48	5	43	4	8	1	31	1	21	2	14	0	11	4	14	3	16	3	21	0	72	0	16	0	13	1	22	3	15	2	18	1	9	0	16	3
ENSG00000124713.5	0	0	0	0	0	0	2	0	21	0	1	0	1	0	19	1	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0
ENSG00000124721.13	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	5	3	6	0	0	0	0	0	0	0	16	0	2	0	2	0	1	0	0	0	1
ENSG00000124731.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	3	6	0	0	0	0	0	2	1	1	5	20	0	4	0	1	0	0	0	2	0	0
ENSG00000124733.3	22	0	9	0	19	1	29	0	13	0	10	0	19	0	16	0	26	0	14	0	16	0	11	0	5	0	14	0	19	0	16	0	23	0	20	0	21	0	15	0
ENSG00000124743.5	1	0	0	0	0	0	0	0	0	0	133	1	1	0	0	0	1	0	2	0	2	0	4	0	290	7	2	0	1	0	1	0	1	0	3	1	0	0	1	0
ENSG00000124749.12	3	0	3	5	1	12	2	0	3	0	8	6	1	1	1	0	12	26	14	66	7	33	7	21	1	2	2	8	1	2	9	38	0	2	6	7	8	28	24	72
ENSG00000124762.9	28	6	6	0	4	0	5	1	11	2	35	1	11	1	15	1	47	21	25	4	17	1	5	0	4	4	46	6	13	1	31	5	18	3	17	2	36	11	16	7
ENSG00000124767.6	40	1	26	7	30	5	23	1	33	3	46	2	27	1	39	5	32	5	18	2	105	12	20	0	37	2	55	5	35	2	16	10	21	11	28	5	9	3	28	6
ENSG00000124772.7	0	1	2	4	21	26	14	40	1	0	9	35	1	1	0	1	1	9	0	2	0	5	0	4	1	0	3	4	9	11	6	16	0	3	1	2	2	7	1	13
ENSG00000124780.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	8	2	1	0	0	0	0	0	0	2	0	0	1	0	0	0	2	2	0	0	0	2	0
ENSG00000124782.15	43	187	1	2	6	12	8	8	30	75	38	43	21	113	29	168	54	198	25	162	46	163	40	131	39	36	58	245	63	192	48	173	29	267	35	132	40	282	29	190
ENSG00000124783.8	7	8	0	14	1	8	5	9	2	3	0	0	3	7	1	3	1	7	1	4	2	9	6	9	3	4	1	5	1	8	4	19	3	10	1	4	3	7	2	3
ENSG00000124784.4	9	5	6	4	4	2	7	1	0	0	3	0	3	4	3	2	3	5	7	9	9	2	2	3	9	0	3	4	3	9	8	7	7	11	12	5	3	3	5	6
ENSG00000124785.4	1	0	44	8	55	3	11	2	0	0	2	0	1	0	0	0	9	0	9	0	1	0	0	0	9	0	3	1	6	1	2	0	1	0	2	0	2	0	5	0
ENSG00000124786.8	4	6	1	22	0	4	2	3	3	1	0	0	2	1	6	3	5	5	8	16	6	21	5	5	2	2	8	11	4	9	5	34	3	37	8	26	4	10	4	16
ENSG00000124787.9	2	0	1	0	0	1	1	0	4	0	0	0	0	0	2	0	0	0	1	0	2	0	0	1	0	0	1	0	2	1	2	0	4	1	0	0	0	0	1	0
ENSG00000124788.13	24	198	56	358	122	344	100	521	13	63	27	74	27	188	15	121	54	543	18	142	58	489	29	230	70	156	35	363	48	376	41	534	11	304	49	415	30	505	82	849
ENSG00000124789.7	27	30	51	44	33	38	38	40	25	25	30	7	26	44	23	15	41	55	65	83	46	52	23	26	37	25	25	54	64	57	44	45	71	90	32	68	43	62	40	85
ENSG00000124795.10	10	25	70	29	6	8	8	9	15	6	4	4	10	16	8	5	14	24	15	33	24	42	1	6	22	6	30	37	18	28	35	40	67	74	57	57	12	27	21	34
ENSG00000124802.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124812.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124813.16	1	10	0	2	0	8	0	4	1	6	0	2	0	7	0	1	0	14	0	18	0	61	6	96	0	3	0	81	0	44	0	137	0	58	0	23	1	96	0	26
ENSG00000124818.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124831.14	8	49	9	42	9	103	12	125	5	27	9	71	6	80	3	36	31	280	7	67	20	149	9	89	35	107	28	164	23	140	30	157	10	142	17	96	5	247	23	264
ENSG00000124835.2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2
ENSG00000124839.8	0	1	0	0	0	1	0	0	0	4	0	1	3	12	4	17	5	10	0	5	0	2	2	14	0	0	3	43	0	0	2	8	0	1	3	6	0	6	0	0
ENSG00000124875.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0
ENSG00000124882.3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0
ENSG00000124900.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124915.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000124920.9	0	1	0	4	3	17	0	3	0	7	0	1	0	0	0	1	0	10	0	1	0	0	0	0	0	0	0	8	0	1	0	17	0	0	0	0	0	3	0	4
ENSG00000124939.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000124942.9	9	0	3	3	6	3	0	0	3	1	29	3	5	8	7	4	40	38	15	13	21	6	12	3	22	2	18	30	21	7	34	16	6	1	16	5	8	61	43	7
ENSG00000125037.8	20	1	10	5	8	5	11	8	23	1	25	0	20	8	16	2	12	6	11	8	17	3	17	2	35	3	19	5	12	6	15	2	12	15	25	6	12	10	11	10
ENSG00000125046.10	0	0	0	1	0	2	1	7	7	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	1	0	0	0	2	0	0	0	3	0	0
ENSG00000125084.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125089.12	3	12	0	1	0	5	1	4	14	10	2	2	17	19	10	12	10	10	1	2	7	9	6	4	0	0	2	15	33	54	4	11	56	86	2	6	6	15	2	10
ENSG00000125107.12	157	66	99	53	62	33	118	49	78	24	92	15	116	40	78	46	150	88	145	72	137	72	119	46	73	13	193	93	178	100	179	83	223	157	139	68	122	94	107	102
ENSG00000125122.10	0	0	0	1	1	1	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	1	0	0	1	0	0	1
ENSG00000125124.7	71	38	17	30	32	33	30	13	6	2	14	0	17	5	1	3	15	11	2	7	20	10	18	6	15	2	9	12	21	17	14	7	10	14	19	18	16	8	21	16
ENSG00000125144.9	0	0	0	0	0	0	0	0	108	7	0	0	35	0	1	0	0	0	0	0	4	0	0	0	0	0	6	5	0	0	1	0	0	0	15	4	0	0	0	0
ENSG00000125149.7	14	5	4	4	13	8	13	21	22	13	7	1	24	17	28	17	17	8	11	4	23	21	5	7	14	0	8	6	10	11	8	5	10	12	5	4	6	10	13	10
ENSG00000125166.8	50	7	31	10	22	4	33	11	55	4	79	3	24	6	96	9	17	3	4	0	33	7	20	5	157	3	29	11	15	11	23	15	14	5	18	4	20	8	9	6
ENSG00000125170.6	5	1	10	0	12	2	57	2	11	0	3	0	19	4	5	0	15	1	4	0	3	0	3	0	0	0	26	2	8	0	30	2	0	1	2	0	6	0	7	0
ENSG00000125207.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0
ENSG00000125246.11	3	30	2	40	1	30	1	15	8	20	3	6	13	53	11	74	4	41	0	11	4	32	2	34	4	21	5	121	3	50	1	60	1	40	4	37	2	30	3	44
ENSG00000125247.11	6	7	17	16	21	31	17	31	4	3	2	2	6	11	8	7	1	15	3	9	6	15	5	11	6	1	5	17	2	11	5	17	1	36	5	11	5	15	8	27
ENSG00000125249.6	14	9	49	28	52	14	62	27	16	1	7	1	19	9	7	3	27	10	17	20	21	3	4	5	22	0	22	10	34	8	20	15	31	28	22	11	8	0	21	13
ENSG00000125255.5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125257.9	2	17	2	3	4	25	8	9	5	18	7	10	50	197	2	3	21	167	1	7	137	980	2	25	3	16	27	170	9	26	28	91	16	47	24	60	9	96	15	110
ENSG00000125266.6	11	13	20	14	19	13	57	28	5	3	5	3	10	8	3	3	36	58	25	26	32	58	5	2	5	8	22	41	14	6	35	73	10	13	17	21	8	19	20	17
ENSG00000125304.8	80	25	38	35	51	15	49	20	57	14	48	6	115	39	109	21	72	29	129	41	152	83	120	30	26	5	118	38	84	54	98	78	64	96	101	46	96	69	52	34
ENSG00000125319.10	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3	0	0	0	3	1	4	2	0	0	0	0	0	0
ENSG00000125337.12	0	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125347.9	10	0	5	0	2	1	0	0	8	0	8	0	29	1	20	2	62	3	24	1	10	1	10	1	5	0	48	1	97	5	32	1	38	1	10	1	34	3	10	1
ENSG00000125351.6	1	4	16	3	1	4	2	3	1	1	1	0	2	0	2	3	0	2	2	5	2	4	1	2	0	0	6	5	2	4	5	2	5	8	1	4	2	6	3	4
ENSG00000125354.18	66	63	30	15	26	16	43	41	7	4	9	2	13	5	16	5	19	34	16	14	10	9	18	11	1	1	30	24	78	102	20	28	114	191	4	9	19	22	11	8
ENSG00000125355.11	1	0	6	1	1	0	3	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	3	1	3	3	1	0	1	0	0	1
ENSG00000125356.6	13	2	17	2	11	0	10	0	16	0	43	1	24	0	18	1	11	0	7	0	18	1	13	0	47	1	24	3	8	0	12	0	13	0	8	1	9	0	11	0
ENSG00000125375.10	0	9	0	19	0	12	0	11	0	0	0	1	0	11	0	6	0	4	0	7	0	15	0	14	0	9	1	9	1	10	0	11	1	15	0	25	0	3	0	12
ENSG00000125378.11	3	0	1	1	0	0	0	0	1	1	4	0	1	0	1	0	4	0	5	0	4	0	4	0	2	1	6	0	3	0	16	1	2	0	0	0	6	1	3	0
ENSG00000125384.6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	2	7	0	0	0	0	3	3	3	3	5	6	1	3	0	1	0	2	6	4
ENSG00000125386.10	18	58	33	68	13	61	43	85	11	12	16	11	7	25	8	25	26	78	25	77	20	59	17	43	23	24	23	55	33	64	32	60	28	96	15	37	20	67	29	107
ENSG00000125388.15	1	8	28	54	11	41	11	49	0	2	2	6	1	3	1	3	0	8	1	3	0	8	2	10	0	2	0	3	0	4	0	8	0	4	2	7	1	11	1	12
